LV ActivePower (kW);Wind Speed (m/s);Theoretical_Power_Curve (KWh);Wind Direction (°);hour;minute
3600.7;15.23;3600.0;257.15;14;50
3602.5;14.83;3600.0;254.44;15;0
3572.4;13.81;3600.0;254.89;15;10
3602.58;14.9;3600.0;256.72;15;20
3597.18;13.2;3600.0;252.63;15;30
3514.73;12.05;3530.19;255.17;15;40
3592.83;13.14;3600.0;251.64;15;50
3593.89;12.91;3597.29;247.72;16;0
3548.79;12.55;3582.75;247.99;16;10
3582.54;12.75;3593.17;248.32;16;20
3542.12;12.53;3581.54;246.56;16;30
3577.82;13.16;3600.0;244.7;16;40
3584.36;13.77;3600.0;246.59;16;50
3601.21;14.53;3600.0;248.49;17;0
3589.06;13.76;3600.0;245.15;17;10
3272.97;12.07;3532.17;242.71;17;20
3276.88;11.71;3468.44;238.05;17;30
3576.33;12.58;3584.62;234.85;17;40
3602.97;14.23;3600.0;230.46;17;50
3602.78;14.92;3600.0;227.4;18;0
3602.74;15.42;3600.0;223.51;18;10
3602.83;16.12;3600.0;222.56;18;20
3602.44;16.34;3600.0;223.55;18;30
3602.71;15.56;3600.0;220.69;18;40
3603.18;14.2;3600.0;215.34;18;50
3603.44;14.42;3600.0;213.02;19;0
3603.13;14.62;3600.0;209.26;19;10
3603.05;15.69;3600.0;210.22;19;20
3602.94;16.8;3600.0;211.02;19;30
3603.1;16.47;3600.0;211.11;19;40
3602.61;16.24;3600.0;212.35;19;50
3602.98;16.28;3600.0;213.72;20;0
3603.02;16.87;3600.0;215.03;20;10
3602.9;17.35;3600.0;214.21;20;20
3603.26;17.14;3600.0;213.38;20;30
3603.21;16.79;3600.0;210.48;20;40
3602.89;16.72;3600.0;207.07;20;50
3603.21;16.68;3600.0;207.73;21;0
3602.85;17.2;3600.0;208.26;21;10
3602.67;16.88;3600.0;208.7;21;20
3602.62;17.01;3600.0;205.58;21;30
3602.79;16.35;3600.0;206.49;21;40
3602.72;16.67;3600.0;210.31;21;50
3602.42;15.76;3600.0;210.37;22;0
3602.41;14.97;3600.0;213.63;22;10
3602.9;14.85;3600.0;215.03;22;20
3602.92;15.22;3600.0;217.76;22;30
3603.25;14.12;3600.0;214.87;22;40
3556.47;12.66;3589.39;215.89;22;50
3582.72;12.7;3591.11;219.1;23;0
3447.38;12.02;3525.58;212.85;23;10
2847.95;10.28;2956.93;197.79;23;20
3282.81;11.53;3429.8;187.76;23;30
3603.11;15.57;3600.0;191.5;23;40
3603.07;17.02;3600.0;195.52;23;50
3603.09;15.95;3600.0;194.61;0;0
3603.11;16.68;3600.0;196.71;0;10
3602.94;17.66;3600.0;194.75;0;20
3602.82;17.8;3600.0;193.36;0;30
3602.9;18.2;3600.0;196.26;0;40
3602.79;18.48;3600.0;198.73;0;50
3602.83;18.83;3600.0;197.4;1;0
3602.77;19.27;3600.0;199.63;1;10
3602.76;19.54;3600.0;202.6;1;20
3602.82;18.84;3600.0;203.17;1;30
3602.51;19.38;3600.0;206.77;1;40
3602.79;18.45;3600.0;205.99;1;50
3602.9;18.29;3600.0;207.98;2;0
3603.0;17.75;3600.0;208.54;2;10
3603.3;17.08;3600.0;203.9;2;20
3603.27;17.65;3600.0;198.44;2;30
3602.81;17.75;3600.0;192.42;2;40
3602.45;19.16;3600.0;198.11;2;50
3602.47;19.65;3600.0;200.39;3;0
3602.73;19.56;3600.0;202.65;3;10
3602.85;19.09;3600.0;206.16;3;20
3603.38;17.52;3600.0;205.54;3;30
3603.19;16.64;3600.0;209.89;3;40
3602.83;17.33;3600.0;206.22;3;50
3602.52;17.55;3600.0;204.98;4;0
3602.48;18.58;3600.0;204.85;4;10
3602.67;18.58;3600.0;203.25;4;20
3602.52;19.0;3600.0;203.69;4;30
3602.89;18.02;3600.0;208.92;4;40
3602.8;16.66;3600.0;212.47;4;50
3602.83;17.24;3600.0;209.17;5;0
3602.66;16.57;3600.0;208.88;5;10
3602.99;16.54;3600.0;209.15;5;20
3603.25;16.11;3600.0;209.65;5;30
3603.13;16.18;3600.0;211.93;5;40
3602.61;16.28;3600.0;207.67;5;50
3602.92;16.85;3600.0;207.85;6;0
3602.78;17.5;3600.0;208.55;6;10
3560.87;16.61;3600.0;204.46;6;20
3461.21;17.86;3600.0;206.54;6;30
3461.3;17.81;3600.0;208.14;6;40
3461.74;18.08;3600.0;204.18;6;50
3461.32;17.84;3600.0;199.19;7;0
3461.44;17.55;3600.0;199.33;7;10
3479.13;15.9;3600.0;203.93;7;20
3468.84;18.15;3600.0;207.47;7;30
3559.44;17.89;3600.0;210.78;7;40
3497.71;18.07;3600.0;211.86;7;50
3509.68;17.0;3600.0;214.19;8;0
3547.52;16.39;3600.0;212.05;8;10
3508.94;16.42;3600.0;212.86;8;20
3581.09;14.5;3600.0;212.88;8;30
3475.09;15.14;3600.0;205.63;8;40
3529.74;15.81;3600.0;210.0;8;50
3469.65;17.67;3600.0;214.03;9;0
3505.75;19.3;3600.0;217.68;9;10
3466.15;20.68;3600.0;218.65;9;20
3468.0;19.84;3600.0;219.48;9;30
3469.84;18.87;3600.0;221.21;9;40
3486.33;17.94;3600.0;220.32;9;50
3465.28;19.41;3600.0;223.19;10;0
3466.72;18.66;3600.0;222.54;10;10
3475.59;18.42;3600.0;226.25;10;20
3476.85;18.03;3600.0;225.6;10;30
3489.89;16.26;3600.0;227.1;10;40
3487.56;16.63;3600.0;224.82;10;50
3527.05;14.61;3600.0;225.14;11;0
3488.28;15.9;3600.0;219.83;11;10
3484.43;12.91;3597.29;242.14;11;20
3521.85;13.62;3600.0;245.32;11;30
3510.1;13.4;3600.0;255.07;11;40
3543.44;14.68;3600.0;260.77;11;50
1878.56;8.85;2047.3;299.6;12;0
285.66;4.88;308.12;310.0;12;10
81.74;3.71;78.92;312.5;12;20
116.36;4.3;181.32;316.77;12;30
257.65;4.77;282.24;335.31;12;40
64.14;3.61;65.09;336.5;12;50
48.35;3.51;53.12;343.2;13;0
137.56;4.18;157.05;322.52;13;10
395.94;5.27;406.16;319.62;13;20
110.22;4.13;148.43;342.74;13;30
148.96;4.36;193.57;355.36;13;40
173.25;4.3;180.43;5.4;13;50
215.83;4.55;233.53;8.95;14;0
507.49;5.73;536.97;346.68;14;10
379.94;5.55;482.83;2.6;14;20
562.24;6.4;766.95;343.38;14;30
373.65;5.35;426.65;356.68;14;40
360.49;5.34;424.71;5.74;14;50
222.99;4.42;204.47;5.57;15;0
206.27;6.16;679.76;23.69;15;10
982.05;7.77;1399.36;11.54;15;20
494.59;5.71;531.84;17.53;15;30
448.2;5.86;578.9;16.68;15;40
412.0;5.76;547.77;14.33;15;50
534.3;6.09;654.63;354.84;16;0
436.32;5.64;510.96;4.43;16;10
378.18;5.39;436.58;7.95;16;20
84.6;4.84;297.08;33.0;16;30
191.67;4.75;276.92;4.18;16;50
87.35;3.86;102.04;5.41;17;0
24.04;3.56;59.37;27.66;17;10
2.76;3.17;23.72;14.02;17;30
157.28;4.44;208.66;59.57;17;40
331.35;5.25;399.65;53.3;17;50
393.32;5.39;438.42;60.4;18;0
545.04;6.06;645.37;66.9;18;10
683.69;6.55;824.36;59.73;18;20
828.69;6.77;916.08;59.21;18;30
658.53;6.27;719.08;63.77;18;40
650.8;6.26;716.45;67.74;18;50
666.9;6.4;767.69;67.16;19;0
579.9;6.09;654.04;68.21;19;10
463.17;5.73;538.87;68.03;19;20
285.38;5.0;335.72;73.33;19;30
324.02;5.23;393.73;70.59;19;40
301.54;4.97;328.76;79.39;19;50
45.05;3.65;70.64;105.88;20;0
0.1;3.09;19.75;90.26;20;10
13.95;4.36;192.5;180.89;23;40
70.96;4.07;135.21;189.67;0;10
66.09;3.93;115.18;181.5;0;20
101.7;4.0;127.82;196.03;0;30
91.04;3.9;110.02;200.4;0;40
45.77;3.21;26.34;203.52;0;50
66.16;3.47;48.23;224.13;1;0
194.83;4.57;236.09;208.12;1;10
205.09;4.8;287.33;208.06;1;20
112.96;3.86;102.98;215.64;1;30
16.19;3.02;16.51;218.05;1;40
164.5;4.58;238.87;205.96;5;50
115.96;4.25;170.12;204.85;6;0
27.79;3.44;45.69;202.06;6;10
365.41;5.57;489.94;113.85;14;50
403.13;5.28;407.33;113.5;15;0
532.57;6.03;635.31;115.42;15;10
530.26;6.06;644.39;118.93;15;20
512.11;6.16;680.47;119.2;15;30
128.78;3.85;100.46;100.23;15;40
71.13;3.52;54.69;103.82;15;50
230.03;4.76;278.49;110.35;16;0
539.21;6.12;665.97;118.46;16;10
1005.47;7.34;1175.31;125.03;16;20
950.93;7.22;1118.7;127.04;16;30
963.91;7.14;1079.52;132.91;16;40
1349.56;8.0;1527.62;139.57;16;50
2261.6;9.7;2587.97;141.18;17;0
2420.12;9.89;2719.13;145.38;17;10
2175.67;10.09;2848.35;141.13;17;20
1931.12;9.37;2381.92;142.71;17;30
1632.72;8.67;1936.08;147.24;17;40
1213.32;7.71;1368.57;148.45;17;50
950.42;7.14;1081.07;150.42;18;0
929.41;7.05;1038.93;152.56;18;10
1244.87;8.04;1553.38;148.09;18;20
913.28;7.41;1209.71;143.71;18;30
1048.13;7.66;1342.57;142.46;18;40
1257.71;8.14;1608.73;138.43;18;50
1659.43;8.8;2013.41;136.71;19;0
1533.35;8.52;1841.35;137.2;19;10
1162.23;7.3;1157.78;145.86;19;20
1144.61;7.3;1155.06;159.93;19;30
1023.78;7.15;1087.01;163.04;19;40
1099.05;7.41;1213.61;157.74;19;50
2064.8;9.1;2207.81;163.07;20;0
2459.27;10.15;2884.15;166.52;20;10
2552.56;10.12;2867.38;169.33;20;20
2601.74;10.14;2874.9;171.59;20;30
2613.34;10.33;2981.23;169.48;20;40
2333.74;10.07;2833.25;164.84;20;50
3062.56;11.26;3356.36;165.29;21;0
3534.86;12.33;3564.36;172.52;21;10
3460.68;12.07;3532.96;173.57;21;20
3296.73;12.21;3550.38;171.3;21;30
3528.59;13.07;3600.0;170.99;21;40
3559.18;13.69;3600.0;172.57;21;50
3506.83;14.92;3600.0;173.34;22;0
3473.81;14.57;3600.0;173.14;22;10
3485.64;15.1;3600.0;172.96;22;20
3475.83;15.18;3600.0;170.56;22;30
3475.37;15.57;3600.0;171.25;22;40
3461.82;15.8;3600.0;173.15;22;50
3461.62;16.44;3600.0;173.15;23;0
3461.77;17.0;3600.0;175.95;23;10
3461.99;17.1;3600.0;184.71;23;20
3462.39;15.88;3600.0;192.22;23;30
3463.59;14.95;3600.0;195.83;23;40
3467.92;14.75;3600.0;190.53;23;50
3462.67;15.4;3600.0;196.05;0;0
3164.54;11.95;3514.02;211.68;0;10
1917.18;8.49;1820.32;206.7;0;20
1638.72;7.73;1380.28;174.42;0;30
2264.96;9.15;2238.07;161.54;0;40
2045.53;9.2;2276.78;156.9;0;50
2024.01;9.57;2496.82;146.95;1;0
1256.11;7.8;1418.59;145.64;1;10
1474.67;8.51;1833.39;141.14;1;20
1666.66;8.69;1946.56;139.32;1;30
1609.37;8.34;1731.84;142.94;1;40
1535.44;8.3;1707.05;141.05;1;50
1264.23;7.45;1229.93;150.28;2;0
1995.4;8.84;2043.05;161.09;2;10
2797.48;10.49;3060.82;167.83;2;20
2769.1;10.45;3040.91;167.54;2;30
3402.61;11.59;3443.99;170.49;2;40
3574.76;11.97;3517.22;173.08;2;50
3503.97;11.91;3507.97;176.73;3;0
3603.69;13.13;3600.0;179.49;3;10
3578.58;14.23;3600.0;179.88;3;20
3599.67;14.63;3600.0;180.22;3;30
3588.79;14.12;3600.0;178.95;3;40
3580.58;14.2;3600.0;181.53;3;50
3512.59;14.39;3600.0;184.24;4;0
3563.88;13.7;3600.0;185.5;4;10
3537.96;13.26;3600.0;184.53;4;20
3525.17;13.25;3600.0;185.27;4;30
3497.87;12.57;3583.82;182.5;4;40
3480.99;12.68;3590.08;182.18;4;50
3500.15;13.24;3600.0;184.19;5;0
3272.11;11.51;3424.81;186.45;5;10
2346.09;9.77;2641.09;186.61;5;20
2691.61;10.24;2935.1;187.28;5;30
3365.08;11.89;3503.14;183.99;5;40
3488.85;13.39;3600.0;188.49;5;50
3462.05;14.03;3600.0;191.07;6;0
3465.3;14.29;3600.0;190.54;6;10
3482.54;13.42;3600.0;186.41;6;20
3598.57;13.95;3600.0;188.67;6;30
3602.87;14.95;3600.0;191.11;6;40
3602.63;14.95;3600.0;190.71;6;50
3600.78;15.17;3600.0;196.38;7;0
3602.23;16.91;3600.0;200.28;7;10
3602.62;16.84;3600.0;200.47;7;20
3561.62;13.53;3600.0;188.12;7;30
3149.61;11.57;3439.47;202.69;7;40
2833.88;10.81;3199.72;218.86;7;50
3190.72;11.87;3499.79;227.89;8;0
3572.32;14.08;3600.0;220.28;8;10
3600.27;15.89;3600.0;212.12;8;20
3592.18;16.24;3600.0;208.22;8;30
3484.92;17.26;3600.0;205.41;8;40
3465.49;18.31;3600.0;205.08;8;50
3461.06;17.46;3600.0;204.81;9;0
3464.07;16.66;3600.0;206.17;9;10
3502.08;16.02;3600.0;205.34;9;20
3555.96;15.75;3600.0;211.46;9;30
3478.86;15.34;3600.0;206.23;9;40
3476.14;15.44;3600.0;203.66;9;50
3467.08;15.9;3600.0;203.77;10;0
3576.21;15.25;3600.0;204.81;10;10
3602.32;15.31;3600.0;205.53;10;20
3601.53;14.97;3600.0;207.88;10;30
3580.01;14.46;3600.0;209.75;10;40
3601.71;14.18;3600.0;206.95;10;50
3599.23;15.82;3600.0;206.79;11;0
3602.59;16.13;3600.0;211.11;11;10
3602.45;16.68;3600.0;213.04;11;20
3602.24;16.79;3600.0;212.41;11;30
3601.75;15.17;3600.0;213.56;11;40
